ACCIDENTES,PRECIPITACION_PROM,ATROPELLOS,CHOQUES,CAIDAD_OCU,VOLCAMIENTOS,OTRO,MUERTOS,DANOS,HERIDOS,SEMANA_SANTA,VAC_MITAD_ANO,FERIA_FLORES,VAC_DICIEMBRE,PERIODO2015,PERIODO2016,PERIODO2017,PERIODO2018,MESagosto,MESdiciembre,MESenero,MESfebrero,MESjulio,MESjunio,MESmarzo,MESmayo,MESnoviembre,MESoctubre,MESseptiembre,DIA_NOMBREjueves,DIA_NOMBRElunes,DIA_NOMBREmartes,DIA_NOMBREmiercoles,DIA_NOMBREsabado,DIA_NOMBREviernes,DIA_MUJER,DIA_MADRE,Acc_A_M,Acc_B_M,Acc_MB_H,Acc_MB_NoM,Acc_Prom
141,0,16,100,14,0,11,1,62,78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40,2,8,15,76
141,0,21,86,22,2,10,0,62,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,19,8,78
86,0,17,49,10,2,8,1,26,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,5,5,53
126,0,12,80,17,2,15,0,54,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1,8,9,74
112,0.049999999999999996,14,71,12,3,12,0,44,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,7,5,63
134,0,18,88,13,1,14,2,58,74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,8,8,76
106,0,8,71,9,4,14,0,40,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,7,5,62
121,0,20,83,10,3,5,0,55,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,12,8,65
140,0,20,85,15,5,15,0,63,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39,1,7,11,81
91,0.004166666666666667,12,52,13,1,13,1,30,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,7,8,53
117,0,16,73,9,7,12,0,44,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,11,10,60
108,0,11,72,13,2,10,0,49,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0,7,5,53
123,0,16,81,14,2,10,0,51,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,16,8,54
124,0,21,71,14,2,16,1,45,78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,16,8,70
114,0,11,77,10,2,14,1,46,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,8,8,64
113,0,9,83,6,8,7,0,51,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,14,11,45
93,0,14,48,15,5,11,1,31,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,7,56
60,0.38333333333333336,8,34,9,4,5,1,16,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,6,3,39
122,0.8375,6,87,17,2,10,0,62,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,17,9,61
149,0,14,104,10,5,16,3,77,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,11,13,70
113,0,13,76,14,2,8,0,52,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,11,8,54
118,0,9,87,14,2,6,1,62,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,11,9,64
111,0.2708333333333333,12,75,14,3,7,0,49,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,15,10,62
86,0.5041666666666667,18,47,5,2,14,1,23,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7,4,55
73,0.025,11,43,10,1,8,1,29,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,7,8,41
124,0,18,81,7,3,15,1,57,66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,9,3,77
124,0.05,15,84,12,1,12,0,59,65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,10,9,64
140,0,11,98,13,4,14,0,67,73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,9,10,84
122,0.6875,17,77,13,1,14,1,46,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,7,9,70
118,0.016666666666666666,25,64,19,3,7,1,45,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,16,5,69
77,0.05416666666666667,14,42,10,0,11,3,21,53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,8,47
157,0.0875,10,103,15,7,22,0,78,79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,1,13,11,100
115,0.9166666666666666,7,80,11,3,14,1,56,58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,11,6,63
117,0.42083333333333334,15,80,9,3,10,1,54,62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,10,9,61
118,0.14583333333333334,12,80,10,3,13,0,54,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,6,5,61
96,0.14583333333333334,19,61,4,4,8,1,40,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,9,6,55
99,0.075,15,65,7,1,11,1,38,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,6,4,54
66,0.03333333333333333,10,38,15,0,3,1,24,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,6,36
137,0.11666666666666667,13,90,18,6,10,1,59,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,8,8,64
136,0,14,83,19,5,15,1,58,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,16,9,69
123,0,12,82,12,4,13,0,55,68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1,11,12,68
109,0,8,77,6,3,15,0,49,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,4,4,66
120,0,16,70,10,5,19,0,47,73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0,8,8,67
123,0,19,69,13,1,21,4,44,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,1,13,8,66
81,0.2,14,40,11,2,13,0,24,57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,13,49
129,0.04583333333333334,16,84,14,3,12,0,57,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,10,6,74
125,0.5041666666666667,8,85,15,0,17,1,58,66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,12,4,70
131,0,18,80,16,5,12,1,54,76,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1,13,10,73
118,0,13,76,12,2,15,2,48,68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,10,11,58
127,0,16,86,14,3,8,0,63,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,3,9,10,63
132,0.025,21,76,13,6,16,3,57,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,10,7,81
65,0.0125,14,29,7,4,11,1,14,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,12,6,33
143,0.44583333333333336,18,99,13,2,11,0,79,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,2,9,11,73
108,0.30416666666666664,12,79,6,2,9,0,56,52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,13,2,62
119,0.3958333333333333,7,83,15,0,14,1,56,62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,10,3,65
121,0,21,69,13,1,17,1,36,84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,9,10,69
133,0,11,99,6,2,15,0,64,69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,1,13,10,76
125,0.03333333333333333,22,65,17,4,17,2,47,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,18,6,66
87,0.03333333333333333,14,48,11,3,11,1,31,55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,5,48
136,0.008333333333333333,9,80,17,4,26,0,54,82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,13,9,78
140,0,9,98,12,4,17,1,64,75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,17,4,70
163,0,23,106,20,4,10,0,83,80,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,0,17,4,76
78,0.016666666666666666,11,46,12,1,8,0,29,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,7,9,44
158,0,18,101,14,7,18,1,71,86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,20,7,84
112,0.04583333333333333,17,79,8,4,4,3,48,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,9,7,70
90,0.3625,23,49,6,2,10,2,28,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,11,7,51
115,0.12083333333333333,4,78,14,2,17,0,53,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,14,4,72
110,0,12,69,12,2,15,2,40,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1,11,14,52
126,0.3833333333333333,13,73,20,5,15,1,52,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1,8,10,79
137,0.05,21,84,13,5,14,2,52,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,11,7,83
149,0.19999999999999998,19,99,20,1,10,1,75,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,14,12,78
115,0,12,78,15,2,8,0,48,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,2,11,9,63
68,0,16,38,7,3,4,0,26,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,7,44
59,0,12,25,16,1,5,1,12,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,7,7,30
113,0.04583333333333334,13,71,11,4,14,1,54,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,2,7,8,53
119,0.025,10,79,9,4,17,0,46,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2,15,8,60
108,0,9,73,12,0,14,2,44,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,9,6,55
113,0,12,78,4,2,17,2,50,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,2,13,9,52
133,0.016666666666666666,21,73,14,3,22,0,48,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,1,17,6,78
76,0,16,36,8,0,16,1,23,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,6,42
121,0.0125,5,80,12,3,21,2,60,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,20,6,57
132,0.17083333333333334,14,87,13,2,16,0,62,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,14,10,64
93,0.016666666666666666,5,63,8,3,14,1,49,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,8,3,54
136,0,11,97,10,4,14,1,67,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,9,9,79
124,0.10416666666666667,18,76,10,4,16,0,55,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,11,3,77
117,0,13,75,12,5,12,0,51,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,12,8,64
86,0.125,13,46,14,3,10,2,28,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,7,10,55
115,0.004166666666666667,16,70,15,3,11,0,48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,1,12,5,71
83,0,7,61,3,2,10,0,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,1,6,4,44
123,0,21,80,14,1,7,2,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,38,0,18,7,58
114,0,6,73,13,9,13,0,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,0,9,10,59
137,0,11,98,9,3,16,0,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,0,10,10,75
105,0,15,68,10,3,9,0,44,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32,0,12,8,52
70,0,9,41,5,2,13,0,18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,7,9,38
125,0,9,90,8,0,18,2,51,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42,1,13,11,58
116,0.008333333333333333,18,75,11,2,10,3,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,0,11,7,62
131,0,15,76,15,9,16,0,46,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35,1,10,14,67
155,0,9,93,20,7,26,0,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,1,15,10,83
136,0,17,94,9,2,14,0,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44,0,8,7,75
106,0.008333333333333333,15,71,11,2,7,0,44,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,0,13,4,67
86,0,15,47,9,2,13,1,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,13,9,49
120,0,15,80,16,1,8,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,0,9,5,71
130,0,14,80,16,7,13,0,61,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39,0,12,9,70
142,0,18,102,11,0,11,0,74,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51,0,12,11,66
149,0.0375,20,84,19,4,22,1,54,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,0,22,8,75
129,0.012499999999999999,16,91,11,1,10,2,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39,1,9,9,70
117,0.1875,6,86,12,2,10,2,51,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,0,10,6,61
97,0.3541666666666667,16,56,10,5,9,3,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,22,7,50
117,0,6,72,30,1,8,0,51,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0,11,5,70
123,0,13,84,14,3,9,0,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52,4,11,8,47
105,0,10,71,12,1,11,0,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,34,1,10,4,53
119,0.008333333333333333,14,78,13,2,11,1,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,0,15,14,56
133,0,10,86,17,2,18,0,58,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42,1,16,11,62
111,0,18,68,9,3,13,1,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,0,11,10,68
70,0,9,39,11,2,9,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,5,10,42
125,0,15,80,11,2,17,0,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33,1,14,7,70
144,0.008333333333333333,12,103,16,0,13,1,62,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,51,0,15,11,67
112,0,14,72,16,5,5,1,49,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,41,1,10,5,53
107,0,18,67,13,1,8,0,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29,0,10,7,61
119,0,14,82,10,3,10,0,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,1,9,10,66
129,0,17,91,9,3,9,1,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44,2,13,8,60
103,0,5,65,12,3,18,0,43,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,12,7,58
110,0,8,77,11,1,13,0,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,0,10,5,62
108,0.13333333333333333,14,73,5,3,13,1,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33,1,7,8,57
95,0.037500000000000006,8,67,14,1,5,0,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,1,17,5,48
117,0.16666666666666669,10,81,13,0,13,0,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34,2,12,4,64
108,0.1625,11,83,5,1,8,0,67,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34,0,11,5,57
114,0.4583333333333333,13,75,14,5,7,2,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,1,12,12,67
57,0,9,30,8,3,7,0,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,8,3,30
68,0.1375,8,38,10,0,12,2,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,1,6,2,43
140,0,10,99,9,0,22,0,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,43,0,11,11,75
113,0.15,13,74,4,2,20,1,42,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35,2,15,6,54
105,0.008333333333333333,13,69,10,3,10,1,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30,1,11,5,56
124,0.09166666666666667,14,79,10,4,17,0,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35,1,6,8,71
105,0,28,60,8,3,6,2,37,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33,0,10,5,56
82,0,16,44,7,2,13,1,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,12,4,47
99,0.037500000000000006,10,63,14,0,12,0,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0,9,6,51
115,0.15833333333333333,15,75,15,2,8,1,46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26,1,9,9,67
143,0.004166666666666667,13,96,12,1,21,1,73,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45,1,14,10,72
122,0,10,79,10,2,21,0,46,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,41,2,11,9,58
114,0,13,68,12,5,16,0,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,36,0,11,10,56
125,0,14,87,9,2,13,1,52,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30,0,24,5,65
82,0,9,51,6,3,13,0,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,11,5,48
107,0,8,76,10,3,10,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,2,15,9,50
114,0,18,72,6,2,16,0,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33,1,13,7,58
137,0,11,104,7,2,13,0,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,48,1,7,6,75
130,0,8,92,12,2,16,1,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37,0,9,7,76
125,0,17,83,7,6,12,0,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29,0,13,5,76
114,0,13,78,7,3,13,0,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36,0,11,4,60
70,0,9,39,9,1,12,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,4,5,42
69,0,8,36,6,3,16,1,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,6,10,41
113,0.075,10,78,13,2,10,1,51,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,0,9,8,55
128,0.9,17,78,15,3,15,1,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42,1,16,4,63
116,0.06666666666666667,5,82,15,2,12,0,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36,1,9,9,58
133,0,20,88,7,4,14,1,59,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,0,5,13,64
106,0,16,64,8,3,15,1,39,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,1,8,6,64
71,0.04583333333333333,8,44,8,3,8,1,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,8,6,40
